lesson_id,course_id,grade,band,source_lineage,generator_family,unit_number,day_in_unit,phase,audit_type,work_type,focus,question_count,question_kinds,science_brief_rows,structured_vocabulary_field,worked_example_payload,brief_duplicates_evidence,data_bearing,primary_route_kind,model_data_rows,graph_interpretation_requested,engineering_focus,engineering_language,remediation_route_count,mastery_rule_present,expected_reasoning_present,student_visible_safety,hazard_count,safe_order_steps,stop_condition_count,supervision_level,correctness_authority_present,correctness_adult_only,adult_key_heading_on_learner_sheet,learner_sheet_words,safety_section_words,analysis_section_words,science_payload_hash,model_payload_hash,phase_direction,tutor_structured_fields_present
ma-hs11-physics-u08-l07,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,8,7,Investigation,lab/activity,INVESTIGATION_DATA_SHEET,wave properties and terminology,8,INVESTIGATE|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,H4_PHYSICAL_INVESTIGATION,4,False,False,False,5,True,True,True,3,5,11,nearby-adult,True,True,False,3544,928,309,c67fdd337b411288cb6559b9da3ea6621730e55a3de8b060791e61a6aefc414f,7dc81656637c0a29680dd28c794c17e714d4e2ffb62404991122fb1b4d45301e,"Choose the H4 physical route or the supplied model-data route, complete that route, and answer from the evidence you actually collected or calculated.",0
ma-hs11-physics-u08-l08,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,8,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,the frequency-wavelength-speed relationship,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2653,696,252,082a85c3b82e244fd5f2c8b01e3847e4810df0d57ad76402bfa41527bcd6d19b,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-hs11-physics-u08-l09,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,8,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,waves in different media,8,PERFORMANCE_EVIDENCE|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,H4_PHYSICAL_INVESTIGATION,4,False,False,False,5,True,True,True,3,5,11,nearby-adult,True,True,False,3504,928,313,4db1dabfc5503130e577ddcd2dce3486ebef4bf58422ac125004e830fd9bf5ec,7dc81656637c0a29680dd28c794c17e714d4e2ffb62404991122fb1b4d45301e,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-hs11-physics-u08-l10,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,8,10,Synthesis and review,review,STUDENT_WORK_SHEET,"reflection, refraction, and diffraction",7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2735,696,259,c281111815baa83043515b8dd749aa3a4f0cd17042a1b4278e3e7815aba01dbc,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-hs11-physics-u08-l11,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,8,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,wave and particle models of light,8,MASTERY_FRESH_TASK|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2831,696,315,57cab88c6297c58ccfeed93d4a27a298bad1066911a906b63eec25842f2fedf5,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-hs11-physics-u08-l12,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,8,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,evaluating competing models,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2634,696,252,b709a9cc11cce4fc1ad9b452e4de923016486fc3c21f88a965060bd662d60e9d,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-hs11-physics-u09-l01,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,the electromagnetic spectrum,8,PHENOMENON_QUESTION|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,True,5,True,True,True,1,0,8,none,True,True,False,2732,696,291,93a43b722089d720c8cec7e946deec50c086632d8a7f1922bc76882a70c06b9a,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-hs11-physics-u09-l02,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,2,Concept model A,concept,STUDENT_WORK_SHEET,absorption of radiation by matter,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,True,5,True,True,True,1,0,8,none,True,True,False,2731,696,266,e399b2cc6a0f820e56b63b9e31ef909f20e276b77ca4cde298d656255e4e265d,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-hs11-physics-u09-l03,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,3,Guided practice A,concept,STUDENT_WORK_SHEET,digital versus analog information,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,True,5,True,True,True,1,0,8,none,True,True,False,2700,696,259,2b654c3a8462ed7379332685ec93ad904d54f07a0d999fbf2ff16c22ca4ae8c1,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-hs11-physics-u09-l04,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,4,Independent application A,mastery,STUDENT_WORK_SHEET,evaluating published claims about radiation,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,True,5,True,True,True,1,0,8,none,True,True,False,2750,696,266,16929cae5cbce9ddc7aa4dc1d2bfdf1566516327d849fb2706a0a49d3e81b609,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-hs11-physics-u09-l05,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,5,Concept model B,concept,STUDENT_WORK_SHEET,wave-based technologies,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,True,5,True,True,True,1,0,8,none,True,True,False,2624,696,245,07c82f9db7bfd6ba385e3f8756cfbc90f40418477bc0141a6404fcd83c07dd62,,Build a second representation of the same evidence and identify one feature the first model hid.,0
ma-hs11-physics-u09-l06,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,6,Guided practice B,concept,STUDENT_WORK_SHEET,energy conversion device design,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,True,True,5,True,True,True,1,0,8,none,True,True,False,2644,696,259,75f12eecf5680d4615ef880a123663e99c3ea37c1035da9c491c08c8271cbce6,,"Sort all evidence as supports, challenges, or does not decide, and justify every placement.",0
ma-hs11-physics-u09-l07,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,7,Investigation,lab/activity,INVESTIGATION_DATA_SHEET,the electromagnetic spectrum,8,INVESTIGATE|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,H4_PHYSICAL_INVESTIGATION,4,False,False,True,5,True,True,True,4,6,11,direct-adult,True,True,False,3602,996,301,93a43b722089d720c8cec7e946deec50c086632d8a7f1922bc76882a70c06b9a,eeb3dc4554b918b1dee5d87184b213116717292945039d135a76056adbdb9bdc,"Choose the H4 physical route or the supplied model-data route, complete that route, and answer from the evidence you actually collected or calculated.",0
ma-hs11-physics-u09-l08,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,absorption of radiation by matter,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,True,5,True,True,True,1,0,8,none,True,True,False,2730,696,266,e399b2cc6a0f820e56b63b9e31ef909f20e276b77ca4cde298d656255e4e265d,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-hs11-physics-u09-l09,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,digital versus analog information,8,PERFORMANCE_EVIDENCE|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,H4_PHYSICAL_INVESTIGATION,4,False,False,True,5,True,True,True,4,6,11,direct-adult,True,True,False,3593,996,316,2b654c3a8462ed7379332685ec93ad904d54f07a0d999fbf2ff16c22ca4ae8c1,eeb3dc4554b918b1dee5d87184b213116717292945039d135a76056adbdb9bdc,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-hs11-physics-u09-l10,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,10,Synthesis and review,review,STUDENT_WORK_SHEET,evaluating published claims about radiation,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,True,5,True,True,True,1,0,8,none,True,True,False,2752,696,266,16929cae5cbce9ddc7aa4dc1d2bfdf1566516327d849fb2706a0a49d3e81b609,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-hs11-physics-u09-l11,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,wave-based technologies,8,MASTERY_FRESH_TASK|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,True,5,True,True,True,1,0,8,none,True,True,False,2678,696,283,07c82f9db7bfd6ba385e3f8756cfbc90f40418477bc0141a6404fcd83c07dd62,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-hs11-physics-u09-l12,ma-hs11-physics,11,high,hs912-science-h4,h4-high-school,9,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,energy conversion device design,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,True,True,5,True,True,True,1,0,8,none,True,True,False,2650,696,259,75f12eecf5680d4615ef880a123663e99c3ea37c1035da9c491c08c8271cbce6,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-hs12-earth-space-environmental-u01-l01,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,systems and system models,8,PHENOMENON_QUESTION|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2701,696,299,2205d52894c98f16ec967798e737946598cf0e194938557794135912d8a73bc7,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-hs12-earth-space-environmental-u01-l02,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,2,Concept model A,concept,STUDENT_WORK_SHEET,spatial and temporal scale,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2716,696,259,aa126ef1f82b8308b736a88545ee53a87843eabb00c294af80b52edd69af56f7,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-hs12-earth-space-environmental-u01-l03,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,3,Guided practice A,concept,STUDENT_WORK_SHEET,proxy data and indirect evidence,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2713,696,266,1c8906c812a653e90f027ece17a22a3ebecfb127af0dca2b50565644bb9e361b,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-hs12-earth-space-environmental-u01-l04,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,4,Independent application A,mastery,STUDENT_WORK_SHEET,uncertainty in geoscience data,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2651,696,259,4683afa7d92bafe574c8f5a5a946a39171a7d59c75d637511931b2fd4218d057,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-hs12-earth-space-environmental-u01-l05,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,5,Concept model B,concept,STUDENT_WORK_SHEET,reading and building graphs honestly,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,True,False,False,5,True,True,True,1,0,8,none,True,True,False,2654,696,266,ab676c6f1b87864f1ebbf977738d5a8b7a3d51b851b4e40e2aafa6671e601001,,Build a second representation of the same evidence and identify one feature the first model hid.,0
ma-hs12-earth-space-environmental-u01-l06,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,6,Guided practice B,concept,STUDENT_WORK_SHEET,distinguishing correlation and causation,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2678,696,259,eceb2ac87a0bd0b2ff92cf9eef349a93d251838d2046f0d368749a67b0d9e387,,"Sort all evidence as supports, challenges, or does not decide, and justify every placement.",0
ma-hs12-earth-space-environmental-u01-l07,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,7,Investigation,lab/activity,INVESTIGATION_DATA_SHEET,systems and system models,8,INVESTIGATE|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,True,H4_PHYSICAL_INVESTIGATION,5,False,False,False,5,True,True,True,2,4,10,nearby-adult,True,True,False,3381,827,309,2205d52894c98f16ec967798e737946598cf0e194938557794135912d8a73bc7,5ccaed2a6cae24ead393b2570dfb054af9281048b0bfb87d4501c32d922c4e75,"Choose the H4 physical route or the supplied model-data route, complete that route, and answer from the evidence you actually collected or calculated.",0
ma-hs12-earth-space-environmental-u01-l08,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,spatial and temporal scale,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2715,696,259,aa126ef1f82b8308b736a88545ee53a87843eabb00c294af80b52edd69af56f7,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-hs12-earth-space-environmental-u01-l09,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,proxy data and indirect evidence,8,PERFORMANCE_EVIDENCE|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,H4_PHYSICAL_INVESTIGATION,5,False,False,False,5,True,True,True,2,4,10,nearby-adult,True,True,False,3407,827,313,1c8906c812a653e90f027ece17a22a3ebecfb127af0dca2b50565644bb9e361b,5ccaed2a6cae24ead393b2570dfb054af9281048b0bfb87d4501c32d922c4e75,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-hs12-earth-space-environmental-u01-l10,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,10,Synthesis and review,review,STUDENT_WORK_SHEET,uncertainty in geoscience data,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2653,696,259,4683afa7d92bafe574c8f5a5a946a39171a7d59c75d637511931b2fd4218d057,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-hs12-earth-space-environmental-u01-l11,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,reading and building graphs honestly,8,MASTERY_FRESH_TASK|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,True,False,False,5,True,True,True,1,0,8,none,True,True,False,2714,696,307,ab676c6f1b87864f1ebbf977738d5a8b7a3d51b851b4e40e2aafa6671e601001,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-hs12-earth-space-environmental-u01-l12,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,1,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,distinguishing correlation and causation,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2684,696,259,eceb2ac87a0bd0b2ff92cf9eef349a93d251838d2046f0d368749a67b0d9e387,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-hs12-earth-space-environmental-u02-l01,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,2,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,nuclear fusion in stellar cores,8,PHENOMENON_QUESTION|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2759,696,307,41922b6ffda0299ffa51f6144c240a4fe93fca303425413c1824b4f3aa7d1729,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-hs12-earth-space-environmental-u02-l02,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,2,2,Concept model A,concept,STUDENT_WORK_SHEET,the sun's energy budget and lifespan,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2738,696,273,6c17d387a052b911016da737011ec69b6bcdf7bb391255be438e1b9680c76f7d,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-hs12-earth-space-environmental-u02-l03,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,2,3,Guided practice A,concept,STUDENT_WORK_SHEET,stellar life cycles,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2694,696,252,b1e4e282543822fc5886fd41af5abf56d9b19ee933c6dc21a9b1eef36558ef7a,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-hs12-earth-space-environmental-u02-l04,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,2,4,Independent application A,mastery,STUDENT_WORK_SHEET,nucleosynthesis and element formation,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2734,696,259,f08c5f004c918d6e65eb715a4b5d84bd40a46cf829a4e169f9ff7065f0f72c0d,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-hs12-earth-space-environmental-u02-l05,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,2,5,Concept model B,concept,STUDENT_WORK_SHEET,spectra as compositional evidence,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2700,696,259,ae5f683cf07eb8c9b3ee3a536fd12188fef86c4235729df0d53a3497e6abe8b5,,Build a second representation of the same evidence and identify one feature the first model hid.,0
ma-hs12-earth-space-environmental-u02-l06,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,2,6,Guided practice B,concept,STUDENT_WORK_SHEET,communicating stellar science,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2621,696,252,6534be0fb4fff31431f7b007464a5007e60fee2577cd1b514202e535ae3552d3,,"Sort all evidence as supports, challenges, or does not decide, and justify every placement.",0
ma-hs12-earth-space-environmental-u02-l07,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,2,7,Investigation,lab/activity,INVESTIGATION_DATA_SHEET,nuclear fusion in stellar cores,8,INVESTIGATE|EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,H4_PHYSICAL_INVESTIGATION,4,True,False,False,5,True,True,True,2,5,10,direct-adult,True,True,False,3556,910,317,41922b6ffda0299ffa51f6144c240a4fe93fca303425413c1824b4f3aa7d1729,387b1445788fc92779eb71676d935d00d12d49768ea50830072fdf95d7264781,"Choose the H4 physical route or the supplied model-data route, complete that route, and answer from the evidence you actually collected or calculated.",0
ma-hs12-earth-space-environmental-u02-l08,ma-hs12-earth-space-environmental,12,high,hs912-science-h4,h4-high-school,2,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,the sun's energy budget and lifespan,7,EXPLAIN_WITH_EVIDENCE|APPLY_NEW_TASK|CHECK_REVISE_NEXT_STEP|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,1,0,8,none,True,True,False,2737,696,273,6c17d387a052b911016da737011ec69b6bcdf7bb391255be438e1b9680c76f7d,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
